date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1963-06-30,1963,4,france,DNS,,21,1500.0,1489.767016,-10.232984,0.025,0.451374,24.0
1964-05-10,1964,1,monaco,3,97,20,1489.767016,1500.952221,11.185205,0.894737,0.428687,24.0
1964-05-24,1964,2,netherlands,3,79,18,1500.952221,1511.796581,10.84436,0.882353,0.430505,24.0
1964-06-14,1964,3,belgium,9,28,20,1511.796581,1514.629266,2.832684,0.578947,0.460919,24.0
1964-06-28,1964,4,france,4,57,18,1514.629266,1523.378376,8.74911,0.823529,0.458983,24.0
1966-06-12,1966,2,belgium,DNS,,19,1523.378376,1514.672542,-8.705833,0.083333,0.446076,24.0
1966-07-03,1966,3,france,DNF,3,18,1514.672542,1505.115154,-9.557388,0.058824,0.457048,24.0
1966-07-16,1966,4,great-britain,DNF,32,20,1505.115154,1499.407494,-5.70766,0.210526,0.448345,24.0
1966-07-24,1966,5,netherlands,DNF,28,18,1499.407494,1494.941397,-4.466098,0.235294,0.421382,24.0
1966-08-07,1966,6,germany,12,14,30,1494.941397,1499.040792,4.099395,0.62069,0.449882,24.0
1966-09-04,1966,7,italy,8,63,22,1499.040792,1504.648596,5.607804,0.666667,0.433008,24.0
1966-10-02,1966,8,united-states,6,101,19,1504.648596,1511.796242,7.147646,0.722222,0.424404,24.0
1966-10-23,1966,9,mexico,7,61,19,1511.796242,1517.18607,5.389828,0.666667,0.44209,24.0
