date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1958-05-18,1958,2,monaco,6,87,30,1500.0,1507.946995,7.946995,0.827586,0.496461,24.0
1958-05-26,1958,3,netherlands,6,73,18,1507.946995,1513.156918,5.209923,0.705882,0.488802,24.0
1958-06-15,1958,5,belgium,4,24,20,1513.156918,1521.498421,8.341502,0.842105,0.494543,24.0
1958-07-06,1958,6,france,DNF,6,21,1521.498421,1509.697976,-11.800445,0.0,0.491685,24.0
1958-07-19,1958,7,great-britain,DNF,21,20,1509.697976,1504.227867,-5.47011,0.263158,0.491079,24.0
1958-08-03,1958,8,germany,10,13,26,1504.227867,1507.861714,3.633847,0.64,0.48859,24.0
1958-08-24,1958,9,portugal,DNF,15,15,1507.861714,1499.771521,-8.090193,0.142857,0.479949,24.0
1958-09-07,1958,10,italy,7,61,21,1499.771521,1503.936199,4.164678,0.65,0.476472,24.0
1958-10-19,1958,11,morocco,10,49,25,1503.936199,1507.192472,3.256273,0.625,0.489322,24.0
1959-05-10,1959,1,monaco,DNF,1,24,1507.192472,1504.594835,-2.597637,0.391304,0.499539,24.0
1959-05-31,1959,3,netherlands,9,71,15,1504.594835,1503.375607,-1.219228,0.428571,0.479373,24.0
1959-08-02,1959,6,germany,DNF,2,17,1503.375607,1496.535156,-6.840451,0.1875,0.472519,24.0
1959-09-13,1959,8,italy,5,71,21,1496.535156,1504.305483,7.770327,0.8,0.476236,24.0
1959-12-12,1959,9,united-states,DNF,23,19,1504.305483,1506.773642,2.468158,0.583333,0.480493,24.0
1960-02-07,1960,1,argentina,2,80,22,1506.773642,1518.004467,11.230825,0.952381,0.48443,24.0
1960-05-29,1960,2,monaco,DNQ,,25,1518.004467,1509.822469,-8.181998,0.166667,0.507583,24.0
1961-05-14,1961,1,monaco,8,93,21,1509.822469,1514.017801,4.195331,0.65,0.475195,24.0
1961-06-18,1961,3,belgium,DNS,,26,1514.017801,1504.175453,-9.842348,0.08,0.490098,24.0
