date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1981-05-17,1981,5,belgium,13,50,31,1500.0,1503.721098,3.721098,0.6,0.444954,24.0
1981-05-31,1981,6,monaco,DNQ,,31,1503.721098,1494.914503,-8.806595,0.083333,0.450275,24.0
1983-03-13,1983,1,brazil,DNQ,,28,1494.914503,1484.356459,-10.558044,0.0,0.439918,24.0
1983-03-27,1983,2,united-states-west,DNQ,,28,1484.356459,1474.89918,-9.457279,0.018519,0.412572,24.0
1983-04-17,1983,3,france,DNQ,,29,1474.89918,1465.833896,-9.065284,0.035714,0.413434,24.0
1983-05-01,1983,4,san-marino,DNQ,,28,1465.833896,1456.716711,-9.117185,0.018519,0.398401,24.0
1983-05-15,1983,5,monaco,DNQ,,28,1456.716711,1449.6764,-7.040311,0.092593,0.385939,24.0
1983-05-22,1983,6,belgium,DNQ,,28,1449.6764,1441.129194,-8.547205,0.018519,0.374652,24.0
1983-06-05,1983,7,detroit,DNF,4,27,1441.129194,1434.853243,-6.275951,0.096154,0.357652,24.0
1983-06-12,1983,8,canada,DNQ,,28,1434.853243,1426.837529,-8.015714,0.018519,0.352507,24.0
1983-07-16,1983,9,great-britain,DNF,46,29,1426.837529,1426.309735,-0.527793,0.321429,0.34342,24.0
1983-08-07,1983,10,germany,DNF,34,29,1426.309735,1430.076067,3.766331,0.5,0.34307,24.0
1983-08-14,1983,11,austria,11,49,29,1430.076067,1437.14773,7.071663,0.642857,0.348204,24.0
1983-08-28,1983,12,netherlands,DNQ,,29,1437.14773,1429.418882,-7.728848,0.035714,0.35775,24.0
1983-09-11,1983,13,italy,DNF,10,29,1429.418882,1427.079331,-2.339551,0.25,0.347481,24.0
1983-09-25,1983,14,europe,NC,63,29,1427.079331,1428.261417,1.182086,0.392857,0.343604,24.0
1983-10-15,1983,15,south-africa,DNF,1,26,1428.261417,1422.125633,-6.135784,0.08,0.335658,24.0
1984-03-25,1984,1,brazil,DNF,28,27,1422.125633,1423.292561,1.166929,0.384615,0.335993,24.0
1984-04-07,1984,2,south-africa,DNS,,27,1423.292561,1417.03275,-6.259812,0.076923,0.337749,24.0
1984-04-29,1984,3,belgium,DNF,14,27,1417.03275,1415.122901,-1.909849,0.25,0.329577,24.0
