date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1974-07-07,1974,9,france,iso-marlboro,Iso-Marlboro,DNQ,,30,1000.0,983.613812,-16.386188,0.12069,0.448413,50.0
1974-08-18,1974,12,austria,surtees,Surtees,DNQ,,31,983.613812,966.983862,-16.62995,0.083333,0.415932,50.0
1975-07-06,1975,9,france,tyrrell,Tyrrell,12,54,26,966.983862,976.210124,9.226261,0.56,0.375475,50.0
1977-07-16,1977,10,great-britain,renault,Renault,DNF,16,36,976.210124,976.568483,0.35836,0.414286,0.407119,50.0
1977-08-28,1977,13,netherlands,renault,Renault,DNF,39,34,976.568483,987.04401,10.475526,0.606061,0.39655,50.0
1977-09-11,1977,14,italy,renault,Renault,DNF,23,34,987.04401,991.911815,4.867805,0.5,0.402644,50.0
1977-10-02,1977,15,united-states,renault,Renault,DNF,30,27,991.911815,986.533024,-5.378791,0.269231,0.376807,50.0
1977-10-09,1977,16,canada,renault,Renault,DNQ,,27,986.533024,969.258255,-17.274768,0.038462,0.383957,50.0
1978-03-04,1978,3,south-africa,renault,Renault,DNF,38,30,969.258255,965.078258,-4.179997,0.275862,0.359462,50.0
1978-04-02,1978,4,united-states-west,renault,Renault,DNF,43,30,965.078258,973.391288,8.313029,0.517241,0.350981,50.0
1978-05-07,1978,5,monaco,renault,Renault,10,71,30,973.391288,990.018145,16.626858,0.689655,0.357118,50.0
1978-05-21,1978,6,belgium,renault,Renault,NC,56,32,990.018145,997.90719,7.889044,0.548387,0.390606,50.0
1978-06-04,1978,7,spain,renault,Renault,13,71,29,997.90719,1006.997571,9.090381,0.571429,0.389621,50.0
1978-06-17,1978,8,sweden,renault,Renault,DNF,28,27,1006.997571,1001.105727,-5.891844,0.269231,0.387068,50.0
1978-07-02,1978,9,france,renault,Renault,DNF,1,29,1001.105727,986.97235,-14.133377,0.107143,0.38981,50.0
1978-07-16,1978,10,great-britain,renault,Renault,DNF,46,30,986.97235,995.617214,8.644864,0.551724,0.378827,50.0
1978-07-30,1978,11,germany,renault,Renault,DNF,5,30,995.617214,995.442554,-0.17466,0.37931,0.382804,50.0
1978-08-13,1978,12,austria,renault,Renault,DNF,31,31,995.442554,1004.344418,8.901864,0.566667,0.388629,50.0
1978-08-27,1978,13,netherlands,renault,Renault,DNF,35,33,1004.344418,1008.235047,3.890629,0.484375,0.406562,50.0
1978-09-10,1978,14,italy,renault,Renault,DNF,6,31,1008.235047,1007.91668,-0.318367,0.4,0.406367,50.0
1978-10-01,1978,15,united-states,renault,Renault,4,59,27,1007.91668,1031.860823,23.944142,0.884615,0.405733,50.0
1978-10-08,1978,16,canada,renault,Renault,12,65,28,1031.860823,1039.630263,7.76944,0.592593,0.437204,50.0
1979-01-21,1979,1,argentina,renault,Renault,DNF,15,26,1039.630263,1037.156129,-2.474134,0.38,0.429483,50.0
1979-02-04,1979,2,brazil,renault,Renault,10,39,26,1037.156129,1047.841449,10.68532,0.64,0.426294,50.0
1979-03-03,1979,3,south-africa,renault,Renault,DNF,47,26,1047.841449,1039.790638,-8.050811,0.28,0.441016,50.0
1979-04-08,1979,4,united-states-west,renault,Renault,DNS,,26,1039.790638,1019.299922,-20.490716,0.02,0.429814,50.0
1979-04-29,1979,5,spain,renault,Renault,DNF,21,27,1019.299922,1009.545282,-9.75464,0.211538,0.406631,50.0
1979-05-13,1979,6,belgium,renault,Renault,DNF,13,28,1009.545282,999.960688,-9.584594,0.203704,0.395396,50.0
1979-05-27,1979,7,monaco,renault,Renault,8,68,25,999.960688,1017.389306,17.428617,0.708333,0.359761,50.0
1979-07-01,1979,8,france,renault,Renault,1,80,27,1017.389306,1046.816421,29.427115,1.0,0.411458,50.0
1979-07-14,1979,9,great-britain,renault,Renault,DNF,21,26,1046.816421,1034.347294,-12.469126,0.2,0.449383,50.0
1979-07-29,1979,10,germany,renault,Renault,DNF,7,26,1034.347294,1022.374749,-11.972546,0.2,0.439451,50.0
1979-08-12,1979,11,austria,renault,Renault,DNF,16,26,1022.374749,1015.126312,-7.248437,0.28,0.424969,50.0
1979-08-26,1979,12,netherlands,renault,Renault,DNF,26,26,1015.126312,1022.740725,7.614413,0.56,0.407712,50.0
1979-09-09,1979,13,italy,renault,Renault,14,45,28,1022.740725,1027.697471,4.956745,0.518519,0.419384,50.0
1979-09-30,1979,14,canada,renault,Renault,DNF,24,29,1027.697471,1026.246313,-1.451157,0.410714,0.439737,50.0
1979-10-07,1979,15,united-states,renault,Renault,DNF,24,30,1026.246313,1028.406699,2.160385,0.482759,0.439551,50.0
1980-01-13,1980,1,argentina,renault,Renault,DNF,3,28,1028.406699,1020.364852,-8.041847,0.259259,0.420096,50.0
1980-01-27,1980,2,brazil,renault,Renault,DNF,25,28,1020.364852,1018.448792,-1.91606,0.37037,0.408692,50.0
1980-03-01,1980,3,south-africa,renault,Renault,DNF,61,28,1018.448792,1021.436888,2.988096,0.462963,0.403201,50.0
1980-03-30,1980,4,united-states-west,renault,Renault,10,71,27,1021.436888,1034.008811,12.571923,0.653846,0.402408,50.0
1980-05-04,1980,5,belgium,renault,Renault,DNF,1,27,1034.008811,1019.485476,-14.523335,0.134615,0.425082,50.0
1980-05-18,1980,6,monaco,renault,Renault,DNF,25,27,1019.485476,1022.285594,2.800118,0.461538,0.405536,50.0
1980-06-29,1980,7,france,renault,Renault,DNF,0,27,1022.285594,1008.573184,-13.71241,0.134615,0.408864,50.0
1980-07-13,1980,8,great-britain,renault,Renault,DNF,6,27,1008.573184,994.80323,-13.769954,0.115385,0.390784,50.0
1980-08-10,1980,9,germany,renault,Renault,DNF,27,26,994.80323,992.06507,-2.73816,0.32,0.374763,50.0
1980-08-17,1980,10,austria,renault,Renault,1,54,26,992.06507,1023.600841,31.535772,1.0,0.369285,50.0
1980-08-31,1980,11,netherlands,renault,Renault,DNF,23,29,1023.600841,1025.588128,1.987286,0.464286,0.42454,50.0
1980-09-14,1980,12,italy,renault,Renault,DNF,53,28,1025.588128,1030.221391,4.633263,0.518519,0.425853,50.0
1980-09-28,1980,13,canada,renault,Renault,DNF,25,28,1030.221391,1032.958969,2.737579,0.481481,0.42673,50.0
1981-03-29,1981,2,brazil,ligier,Ligier,DNS,,31,1032.958969,1010.386152,-22.572817,0.0,0.451456,50.0
1981-04-12,1981,3,argentina,ligier,Ligier,DNQ,,29,1010.386152,992.934609,-17.451544,0.071429,0.420459,50.0
1981-05-03,1981,4,san-marino,ligier,Ligier,NC,45,30,992.934609,1000.03806,7.103451,0.551724,0.409655,50.0
1981-05-17,1981,5,belgium,ligier,Ligier,DNF,35,31,1000.03806,1006.11844,6.080381,0.533333,0.411726,50.0
1981-05-31,1981,6,monaco,ligier,Ligier,DNQ,,31,1006.11844,989.303301,-16.815139,0.083333,0.419636,50.0
1981-06-21,1981,7,spain,ligier,Ligier,DNF,52,30,989.303301,990.027069,0.723768,0.413793,0.399318,50.0
