date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1962-12-29,1962,9,south-africa,6,78,17,1500.0,1505.361777,5.361777,0.6875,0.464093,24.0
1965-01-01,1965,1,south-africa,DNQ,,28,1505.361777,1495.865727,-9.49605,0.074074,0.469743,24.0
