date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1981-05-03,1981,4,san-marino,ats-wheels,ATS,13,57,30,1000.0,1008.351758,8.351758,0.586207,0.419172,50.0
1981-05-17,1981,5,belgium,ats-wheels,ATS,DNQ,,31,1008.351758,992.203793,-16.147965,0.1,0.422959,50.0
1981-05-31,1981,6,monaco,ats-wheels,ATS,DNPQ,,31,992.203793,985.49167,-6.712123,0.266667,0.400909,50.0
1981-06-21,1981,7,spain,ats-wheels,ATS,DNQ,,30,985.49167,970.088711,-15.402959,0.086207,0.394266,50.0
1981-07-05,1981,8,france,ats-wheels,ATS,DNQ,,29,970.088711,957.18151,-12.907202,0.107143,0.365287,50.0
1981-07-18,1981,9,great-britain,ats-wheels,ATS,6,67,30,957.18151,981.281424,24.099915,0.827586,0.345588,50.0
1981-08-02,1981,10,germany,ats-wheels,ATS,DNF,35,30,981.281424,984.897064,3.61564,0.448276,0.375963,50.0
1981-08-16,1981,11,austria,ats-wheels,ATS,DNF,44,28,984.897064,994.13189,9.234826,0.555556,0.370859,50.0
1981-08-30,1981,12,netherlands,ats-wheels,ATS,10,68,30,994.13189,1008.950998,14.819107,0.689655,0.393273,50.0
1981-09-13,1981,13,italy,ats-wheels,ATS,DNF,10,30,1008.950998,1002.138618,-6.812379,0.275862,0.41211,50.0
1981-09-27,1981,14,canada,ats-wheels,ATS,DNF,39,30,1002.138618,1006.159487,4.020869,0.482759,0.402341,50.0
1981-10-17,1981,15,caesars-palace,ats-wheels,ATS,DNQ,,30,1006.159487,990.096722,-16.062765,0.086207,0.407462,50.0
1982-01-23,1982,1,south-africa,tyrrell,Tyrrell,16,72,30,990.096722,994.337004,4.240282,0.482759,0.397953,50.0
1982-03-21,1982,2,brazil,tyrrell,Tyrrell,7,61,31,994.337004,1014.029974,19.692971,0.8,0.406141,50.0
1982-04-04,1982,3,united-states-west,tyrrell,Tyrrell,10,68,31,1014.029974,1027.192225,13.162251,0.7,0.436755,50.0
