date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1952-05-30,1952,2,indianapolis,kurtis-kraft,Kurtis Kraft,29,49,33,1000.0,981.425422,-18.574578,0.125,0.496492,50.0
1953-05-30,1953,2,indianapolis,kurtis-kraft,Kurtis Kraft,12,,37,981.425422,985.023064,3.597642,0.541667,0.469714,50.0
1954-05-31,1954,2,indianapolis,stevens,Stevens,18,,42,985.023064,979.045586,-5.977479,0.353659,0.473208,50.0
