date,year,round,grandPrixId,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
2011-03-27,2011,1,australia,14,54,22,1500.0,1499.793676,-0.206324,0.380952,0.389549,24.0
2011-04-10,2011,2,malaysia,DNF,42,24,1499.793676,1495.321436,-4.47224,0.217391,0.403735,24.0
2011-04-17,2011,3,china,20,54,24,1495.321436,1489.941124,-5.380312,0.173913,0.398093,24.0
2011-05-08,2011,4,turkey,20,56,24,1489.941124,1484.720442,-5.220682,0.173913,0.391441,24.0
2011-05-22,2011,5,spain,20,62,24,1484.720442,1479.654707,-5.065735,0.173913,0.384985,24.0
2011-05-29,2011,6,monaco,15,75,24,1479.654707,1479.956818,0.302111,0.391304,0.378716,24.0
2011-06-12,2011,7,canada,14,69,24,1479.956818,1481.290101,1.333283,0.434783,0.379229,24.0
2011-06-26,2011,8,europe,22,55,24,1481.290101,1474.235831,-7.05427,0.086957,0.380884,24.0
2011-07-10,2011,9,great-britain,17,50,24,1474.235831,1472.724929,-1.510902,0.304348,0.367302,24.0
2011-07-24,2011,10,germany,18,57,24,1472.724929,1470.238378,-2.486552,0.26087,0.364476,24.0
2011-07-31,2011,11,hungary,19,65,24,1470.238378,1466.758024,-3.480353,0.217391,0.362406,24.0
2011-08-28,2011,12,belgium,17,43,24,1466.758024,1465.21832,-1.539705,0.304348,0.368502,24.0
2011-09-11,2011,13,italy,DNF,1,24,1465.21832,1459.544887,-5.673433,0.130435,0.366828,24.0
2011-09-25,2011,14,singapore,18,59,24,1459.544887,1457.17416,-2.370727,0.26087,0.35965,24.0
2011-10-09,2011,15,japan,21,51,24,1457.17416,1451.736532,-5.437628,0.130435,0.357003,24.0
2011-10-16,2011,16,korea,20,54,24,1451.736532,1447.490183,-4.246349,0.173913,0.350844,24.0
2011-10-30,2011,17,india,16,57,24,1447.490183,1447.553357,0.063174,0.347826,0.345194,24.0
2011-11-13,2011,18,abu-dhabi,DNF,18,24,1447.553357,1440.281451,-7.271906,0.043478,0.346474,24.0
2011-11-27,2011,19,brazil,19,68,24,1440.281451,1437.395442,-2.886009,0.217391,0.337642,24.0
2012-09-09,2012,13,italy,13,53,24,1437.395442,1440.954481,3.55904,0.478261,0.329968,24.0
