date,year,round,grandPrixId,constructorId,constructorName,positionRaw,laps,nParticipants,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed
1991-03-10,1991,1,united-states,ligier,Ligier,DNQ,,34,1000.0,981.489137,-18.510863,0.045455,0.415672,50.0
1991-03-24,1991,2,brazil,ligier,Ligier,DNF,50,34,981.489137,990.678868,9.189731,0.575758,0.391963,50.0
1991-04-28,1991,3,san-marino,ligier,Ligier,10,57,34,990.678868,1006.9808,16.301933,0.727273,0.401234,50.0
1991-05-12,1991,4,monaco,ligier,Ligier,10,76,34,1006.9808,1022.276168,15.295367,0.727273,0.421365,50.0
1991-06-02,1991,5,canada,ligier,Ligier,8,68,34,1022.276168,1039.696705,17.420537,0.787879,0.439468,50.0
1991-06-16,1991,6,mexico,ligier,Ligier,DNQ,,34,1039.696705,1018.851668,-20.845037,0.045455,0.462355,50.0
1991-07-07,1991,7,france,ligier,Ligier,11,70,34,1018.851668,1032.003639,13.151971,0.69697,0.43393,50.0
1991-07-14,1991,8,great-britain,ligier,Ligier,DNQ,,34,1032.003639,1011.679399,-20.32424,0.045455,0.451939,50.0
1991-07-28,1991,9,germany,ligier,Ligier,DNF,22,34,1011.679399,1013.313591,1.634192,0.454545,0.421862,50.0
1991-08-11,1991,10,hungary,ligier,Ligier,10,75,34,1013.313591,1028.468161,15.15457,0.727273,0.424181,50.0
1991-08-25,1991,11,belgium,ligier,Ligier,DNF,25,34,1028.468161,1029.879838,1.411677,0.469697,0.441463,50.0
1991-09-08,1991,12,italy,ligier,Ligier,11,52,34,1029.879838,1042.354146,12.474309,0.69697,0.447484,50.0
1991-09-22,1991,13,portugal,ligier,Ligier,11,70,34,1042.354146,1054.24529,11.891143,0.69697,0.459147,50.0
1991-09-29,1991,14,spain,ligier,Ligier,DNF,36,33,1054.24529,1052.392078,-1.853212,0.4375,0.474564,50.0
1991-10-20,1991,15,japan,ligier,Ligier,DNF,41,32,1052.392078,1061.729683,9.337605,0.645161,0.458409,50.0
1991-11-03,1991,16,australia,ligier,Ligier,18,13,32,1061.729683,1060.373527,-1.356156,0.451613,0.478736,50.0
1992-03-01,1992,1,south-africa,ligier,Ligier,7,71,32,1060.373527,1075.644749,15.271222,0.806452,0.501027,50.0
1992-03-22,1992,2,mexico,ligier,Ligier,9,67,30,1075.644749,1086.276102,10.631352,0.724138,0.511511,50.0
1992-04-05,1992,3,brazil,ligier,Ligier,DNF,42,31,1086.276102,1086.682964,0.406863,0.533333,0.525196,50.0
1992-05-03,1992,4,spain,ligier,Ligier,DNF,55,32,1086.682964,1086.173149,-0.509815,0.516129,0.526325,50.0
1992-05-17,1992,5,san-marino,ligier,Ligier,9,58,32,1086.173149,1096.985309,10.81216,0.741935,0.525692,50.0
1992-05-31,1992,6,monaco,ligier,Ligier,10,76,32,1096.985309,1105.440611,8.455302,0.709677,0.540571,50.0
1992-06-14,1992,7,canada,ligier,Ligier,6,68,31,1105.440611,1119.7521,14.311489,0.833333,0.547104,50.0
1992-07-05,1992,8,france,ligier,Ligier,5,68,30,1119.7521,1134.754027,15.001927,0.862069,0.56203,50.0
1992-07-12,1992,9,great-britain,ligier,Ligier,8,58,32,1134.754027,1144.058498,9.304471,0.774194,0.588104,50.0
1992-07-26,1992,10,germany,ligier,Ligier,6,45,32,1144.058498,1156.000594,11.942097,0.83871,0.599868,50.0
1992-08-16,1992,11,hungary,ligier,Ligier,DNF,0,31,1156.000594,1136.44841,-19.552184,0.216667,0.60771,50.0
1992-08-30,1992,12,belgium,ligier,Ligier,DNQ,,30,1136.44841,1110.323302,-26.125108,0.051724,0.574226,50.0
1992-09-13,1992,13,italy,ligier,Ligier,DNF,35,28,1110.323302,1108.11189,-2.211412,0.481481,0.52571,50.0
1992-09-27,1992,14,portugal,ligier,Ligier,DNF,47,26,1108.11189,1101.021409,-7.090481,0.36,0.50181,50.0
1992-10-25,1992,15,japan,ligier,Ligier,DNF,36,26,1101.021409,1089.717323,-11.304086,0.28,0.506082,50.0
1992-11-08,1992,16,australia,ligier,Ligier,DNF,4,26,1089.717323,1071.210994,-18.506329,0.12,0.490127,50.0
1993-03-14,1993,1,south-africa,larrousse,Larrousse,DNF,51,26,1071.210994,1079.499387,8.288393,0.64,0.474232,50.0
1993-03-28,1993,2,brazil,larrousse,Larrousse,10,69,26,1079.499387,1087.209917,7.71053,0.64,0.485789,50.0
1993-04-11,1993,3,europe,larrousse,Larrousse,9,72,26,1087.209917,1096.739381,9.529464,0.68,0.489411,50.0
1993-04-25,1993,4,san-marino,larrousse,Larrousse,DNF,18,26,1096.739381,1084.580967,-12.158414,0.26,0.503168,50.0
1993-05-09,1993,5,spain,larrousse,Larrousse,9,63,26,1084.580967,1094.260164,9.679197,0.68,0.486416,50.0
1993-05-23,1993,6,monaco,larrousse,Larrousse,DNF,51,26,1094.260164,1087.232772,-7.027392,0.36,0.500548,50.0
1993-06-13,1993,7,canada,larrousse,Larrousse,8,68,26,1087.232772,1098.684227,11.451455,0.72,0.490971,50.0
1993-07-04,1993,8,france,larrousse,Larrousse,16,66,26,1098.684227,1093.336983,-5.347244,0.4,0.506945,50.0
