Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Clay Regazzoni,2,Jacky Ickx,1
Brabham,2,6,Wilson Fittipaldi,7,Graham Hill,6
March,3,4,Mike Beuttler,8,Ronnie Peterson,3
BRM,4,3,Jean-Pierre Beltoise,9,Howden Ganley,4
Tyrrell,5,2,Jackie Stewart,11,François Cevert,10
Surtees,6,1,Tim Schenken,14,Andrea de Adamich,13
McLaren,7,0,,,Brian Redman,5
Matra,8,0,,,Chris Amon,15
