Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Peter Revson,3,Denny Hulme,1
March,2,6,Niki Lauda,7,Ronnie Peterson,5
Ferrari,3,4,Jacky Ickx,8,Mario Andretti,4
Lotus,4,3,David Walker,10,Emerson Fittipaldi,2
Brabham,5,2,,,Graham Hill,6
Tyrrell,6,1,,,François Cevert,9
Eifelland,7,0,,,Rolf Stommelen,13
BRM,8,0,,,Helmut Marko,14
Matra,9,0,,,Chris Amon,15
Surtees,10,0,,,John Love,16
