Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Clay Regazzoni,3,Jacky Ickx,2
Surtees,2,6,Tim Schenken,8,Andrea de Adamich,4
Lotus,3,4,David Walker,9,Emerson Fittipaldi,1
Brabham,4,3,Graham Hill,10,Wilson Fittipaldi,7
March,5,2,Henri Pescarolo,11,Carlos Pace,6
McLaren,6,1,,,Peter Revson,5
