Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Peter Revson,3,Denny Hulme,2
BRM,2,6,Jean-Pierre Beltoise,8,Howden Ganley,6
Tyrrell,3,4,François Cevert,9,Jackie Stewart,7
Surtees,4,3,Tim Schenken,11,Mike Hailwood,4
March,5,2,Ronnie Peterson,12,Niki Lauda,10
Lotus,6,1,,,Emerson Fittipaldi,1
Matra,7,0,,,Chris Amon,5
Eifelland,8,0,,,Rolf Stommelen,15
