Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Denny Hulme,3,Peter Revson,2
Brabham,2,6,Graham Hill,8,Carlos Reutemann,4
Ferrari,3,4,Jacky Ickx,12,Clay Regazzoni,5
March,4,3,Henri Pescarolo,13,Carlos Pace,9
Tyrrell,5,2,,,Jackie Stewart,1
Matra,6,1,,,Chris Amon,6
Surtees,7,0,,,Tim Schenken,7
BRM,8,0,,,Howden Ganley,10
Lotus,9,0,,,Emerson Fittipaldi,11
