Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
March,1,9,Lella Lombardi,6,Vittorio Brambilla,5
McLaren,2,6,,,Jochen Mass,1
Lotus,3,4,,,Jacky Ickx,2
Brabham,4,3,,,Carlos Reutemann,3
Shadow,5,2,,,Jean-Pierre Jarier,4
Frank Williams Racing Cars,6,1,,,Tony Brise,7
Surtees,7,0,,,John Watson,8
