Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Tyrrell,1,9,Patrick Depailler,3,Jody Scheckter,1
Brabham,2,6,Carlos Pace,4,Carlos Reutemann,2
Lotus,3,4,Guy Tunmer,11,Ronnie Peterson,10
McLaren,4,3,Dave Charlton,14,Jochen Mass,6
Ferrari,5,2,Clay Regazzoni,16,Niki Lauda,5
Lola,6,1,,,Rolf Stommelen,7
Penske,7,0,,,Mark Donohue,8
Shadow,8,0,,,Tom Pryce,9
BRM,9,0,,,Bob Evans,15
Parnelli,10,0,,,Mario Andretti,17
