Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,,,Carlos Reutemann,1
Frank Williams Racing Cars,2,6,,,Jacques Laffite,2
Ferrari,3,4,,,Niki Lauda,3
Shadow,4,3,,,Tom Pryce,4
Hill,5,2,,,Alan Jones,5
Ensign,6,1,,,Gijs van Lennep,6
March,7,0,,,Lella Lombardi,7
Hesketh,8,0,,,Harald Ertl,8
Tyrrell,9,0,,,Patrick Depailler,9
Parnelli,10,0,,,Mario Andretti,10
