Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Niki Lauda,6,Clay Regazzoni,4
Tyrrell,2,6,Jody Scheckter,11,Patrick Depailler,5
Lola,3,4,Rolf Stommelen,13,Graham Hill,10
McLaren,4,3,Jochen Mass,14,Emerson Fittipaldi,1
Hesketh,5,2,,,James Hunt,2
Brabham,6,1,,,Carlos Reutemann,3
Penske,7,0,,,Mark Donohue,7
Lotus,8,0,,,Jacky Ickx,8
March,9,0,,,Vittorio Brambilla,9
Shadow,10,0,,,Tom Pryce,12
