Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Jochen Mass,6,Emerson Fittipaldi,2
Tyrrell,2,6,Jody Scheckter,7,Patrick Depailler,5
Lotus,3,4,Jacky Ickx,8,Ronnie Peterson,4
Brabham,4,3,Carlos Reutemann,9,Carlos Pace,3
Ferrari,5,2,,,Niki Lauda,1
