Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Denny Hulme,4,Mark Donohue,3
Tyrrell,2,6,François Cevert,6,Jackie Stewart,1
Lotus,3,4,Emerson Fittipaldi,7,Reine Wisell,5
BRM,4,3,Helmut Marko,12,Jo Siffert,9
Ferrari,5,2,Mario Andretti,13,Jacky Ickx,8
March,6,1,Nanni Galli,16,Ronnie Peterson,2
Matra,7,0,,,Chris Amon,10
Surtees,8,0,,,John Surtees,11
