Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Reine Wisell,4,Emerson Fittipaldi,2
Brabham,2,6,Graham Hill,5,Tim Schenken,3
March,3,4,Ronnie Peterson,8,Henri Pescarolo,6
BRM,4,3,Peter Gethin,10,Jo Siffert,1
Surtees,5,2,,,Rolf Stommelen,7
McLaren,6,1,,,Jackie Oliver,9
