Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Clay Regazzoni,3,Jacky Ickx,1
BRM,2,6,Jo Siffert,6,Pedro Rodríguez,2
Surtees,3,4,Gijs van Lennep,8,John Surtees,5
March,4,3,,,Ronnie Peterson,4
Matra,5,2,,,Jean-Pierre Beltoise,9
Brabham,6,1,,,Graham Hill,10
Tyrrell,7,0,,,Jackie Stewart,11
McLaren,8,0,,,Denny Hulme,12
