Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
BRM,1,9,Howden Ganley,4,Jo Siffert,2
Tyrrell,2,6,Jackie Stewart,5,François Cevert,1
March,3,4,Andrea de Adamich,11,Ronnie Peterson,3
Matra,4,3,Chris Amon,12,Jean-Pierre Beltoise,8
McLaren,5,2,Jo Bonnier,16,David Hobbs,10
Surtees,6,1,John Surtees,17,Mike Hailwood,15
Ferrari,7,0,,,Clay Regazzoni,6
Brabham,8,0,,,Graham Hill,7
