Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Surtees,1,9,John Surtees,7,Rolf Stommelen,6
March,2,6,Henri Pescarolo,8,Ronnie Peterson,2
Tyrrell,3,4,,,Jackie Stewart,1
Ferrari,4,3,,,Jacky Ickx,3
McLaren,5,2,,,Denny Hulme,4
Lotus,6,1,,,Emerson Fittipaldi,5
BRM,7,0,,,Pedro Rodríguez,9
Brabham,8,0,,,Tim Schenken,10
