Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Clay Regazzoni,3,Mario Andretti,1
March,2,6,Henri Pescarolo,11,Ronnie Peterson,10
Surtees,3,4,Rolf Stommelen,12,Brian Redman,7
Tyrrell,4,3,,,Jackie Stewart,2
Lotus,5,2,,,Reine Wisell,4
Matra,6,1,,,Chris Amon,5
McLaren,7,0,,,Denny Hulme,6
Brabham,8,0,,,Graham Hill,9
