year,round,date,grandPrixId,officialName,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,sebastian-vettel,Sebastian Vettel,red-bull,1,55,2,0,1,1854.198472,1858.853018,4.654546,1.0,0.806061,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,mark-webber,Mark Webber,red-bull,2,55,1,0,2,1731.593035,1738.170851,6.577816,0.952381,0.678305,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,nico-rosberg,Nico Rosberg,mercedes,3,55,3,0,3,1675.305247,1682.391375,7.086129,0.904762,0.609507,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,romain-grosjean,Romain Grosjean,lotus-f1,4,55,6,0,4,1574.253593,1583.368728,9.115136,0.857143,0.477346,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,fernando-alonso,Fernando Alonso,ferrari,5,55,10,0,5,1823.042221,1823.824882,0.782661,0.809524,0.776913,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,paul-di-resta,Paul di Resta,force-india,6,55,11,0,6,1559.395219,1566.697523,7.302305,0.761905,0.457642,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,lewis-hamilton,Lewis Hamilton,mercedes,7,55,4,0,7,1733.792833,1734.594466,0.801633,0.714286,0.680884,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,felipe-massa,Felipe Massa,ferrari,8,55,7,0,8,1706.671835,1707.108402,0.436567,0.666667,0.648476,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,sergio-perez,Sergio Pérez,mclaren,9,55,8,0,9,1564.075922,1567.80082,3.724898,0.619048,0.463844,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,adrian-sutil,Adrian Sutil,force-india,10,55,17,0,10,1542.136282,1545.414153,3.277872,0.571429,0.434851,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,pastor-maldonado,Pastor Maldonado,williams,11,55,14,0,11,1489.257149,1493.033778,3.776629,0.52381,0.36645,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,jenson-button,Jenson Button,mclaren,12,55,12,0,12,1714.438553,1710.077787,-4.360767,0.47619,0.657889,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,esteban-gutierrez,Esteban Gutiérrez,sauber,13,55,16,0,13,1497.987467,1499.212315,1.224847,0.428571,0.377536,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,nico-hulkenberg,Nico Hülkenberg,sauber,14,54,5,0,14,1577.556885,1575.1382,-2.418685,0.380952,0.481731,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,valtteri-bottas,Valtteri Bottas,williams,15,54,15,0,15,1493.521332,1492.596875,-0.924458,0.333333,0.371852,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,daniel-ricciardo,Daniel Ricciardo,toro-rosso,16,54,9,0,16,1517.128416,1514.333705,-2.794711,0.285714,0.402161,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,jean-eric-vergne,Jean-Éric Vergne,toro-rosso,17,54,13,0,17,1492.557739,1489.376917,-3.180822,0.238095,0.370629,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,giedo-van-der-garde,Giedo van der Garde,caterham,18,54,18,0,18,1441.062146,1438.256987,-2.805159,0.190476,0.307358,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,charles-pic,Charles Pic,caterham,19,54,19,0,19,1414.648404,1411.433334,-3.215071,0.142857,0.276818,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,jules-bianchi,Jules Bianchi,marussia,20,53,21,0,20,1447.585499,1442.308372,-5.277126,0.095238,0.315118,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,max-chilton,Max Chilton,marussia,21,53,20,0,21,1445.117846,1438.76855,-6.349296,0.047619,0.312173,24.0,22
2013,17,2013-11-03,abu-dhabi,2013 Formula 1 Etihad Airways Abu Dhabi Grand Prix,kimi-raikkonen,Kimi Räikkönen,lotus-f1,DNF,0,22,1,22,1774.126457,1756.691513,-17.434945,0.0,0.726456,24.0,22
