year,round,date,grandPrixId,officialName,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,lewis-hamilton,Lewis Hamilton,mercedes,1,71,10,0,1,1975.793201,1978.517706,2.724505,1.0,0.886479,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,max-verstappen,Max Verstappen,red-bull,2,71,2,0,2,1798.283509,1803.333671,5.050162,0.947368,0.736945,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,valtteri-bottas,Valtteri Bottas,mercedes,3,71,1,0,3,1793.65447,1797.559506,3.905036,0.894737,0.732027,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,sergio-perez,Sergio Pérez,red-bull,4,71,4,0,4,1694.092422,1699.527907,5.435486,0.842105,0.615627,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,charles-leclerc,Charles Leclerc,ferrari,5,71,6,0,5,1675.195153,1679.942753,4.7476,0.789474,0.591657,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,carlos-sainz-jr,Carlos Sainz Jr.,ferrari,6,71,3,0,6,1688.701274,1691.77343,3.072156,0.736842,0.608836,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,pierre-gasly,Pierre Gasly,alphatauri,7,70,7,0,7,1606.400149,1610.782705,4.382556,0.684211,0.501604,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,esteban-ocon,Esteban Ocon,alpine,8,70,8,0,8,1570.892439,1575.141958,4.249519,0.631579,0.454516,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,fernando-alonso,Fernando Alonso,alpine,9,70,12,0,9,1564.48599,1567.675499,3.189509,0.578947,0.446051,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,lando-norris,Lando Norris,mclaren,10,70,5,0,10,1667.883583,1666.540748,-1.342835,0.526316,0.582267,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,sebastian-vettel,Sebastian Vettel,aston-martin,11,70,9,0,11,1639.064328,1637.358604,-1.705725,0.473684,0.544756,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,kimi-raikkonen,Kimi Räikkönen,alfa-romeo,12,70,PL,0,12,1564.117781,1563.529479,-0.588302,0.421053,0.445565,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,george-russell,George Russell,williams,13,70,17,0,13,1460.955154,1462.244392,1.289238,0.368421,0.314703,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,antonio-giovinazzi,Antonio Giovinazzi,alfa-romeo,14,70,13,0,14,1482.587205,1481.983694,-0.603511,0.315789,0.340936,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,yuki-tsunoda,Yuki Tsunoda,alphatauri,15,70,15,0,15,1489.175258,1487.113063,-2.062195,0.263158,0.349083,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,nicholas-latifi,Nicholas Latifi,williams,16,70,16,0,16,1432.868906,1431.154153,-1.714753,0.210526,0.281974,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,nikita-mazepin,Nikita Mazepin,haas,17,69,19,0,17,1416.690192,1414.146477,-2.543715,0.157895,0.263883,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,mick-schumacher,Mick Schumacher,haas,18,69,18,0,18,1430.524848,1426.347551,-4.177297,0.105263,0.279317,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,daniel-ricciardo,Daniel Ricciardo,mclaren,DNF,49,11,1,19,1686.131673,1672.860789,-13.270883,0.052632,0.605585,24.0,20
2021,19,2021-11-14,sao-paulo,Formula 1 Heineken Grande Prêmio de São Paulo 2021,lance-stroll,Lance Stroll,aston-martin,DNF,47,14,1,20,1543.275182,1533.238631,-10.036552,0.0,0.41819,24.0,20
