year,round,date,grandPrixId,officialName,careerRaceNumber,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,max-verstappen,Max Verstappen,red-bull,1,71,1,0,1,1344.004096,1356.606773,12.602677,1.0,0.747946,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,lewis-hamilton,Lewis Hamilton,mercedes,2,71,2,0,2,1562.409382,1564.174959,1.765577,0.947368,0.912057,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,valtteri-bottas,Valtteri Bottas,mercedes,3,71,5,0,3,1320.412464,1328.955978,8.543514,0.894737,0.723867,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,sergio-perez,Sergio Pérez,red-bull,4,71,4,0,4,1270.611058,1279.246173,8.635116,0.842105,0.669403,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,lando-norris,Lando Norris,mclaren,5,70,3,0,5,1248.510225,1255.792421,7.282196,0.789474,0.64383,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,carlos-sainz-jr,Carlos Sainz Jr.,ferrari,6,70,12,0,6,1221.56845,1227.826724,6.258273,0.736842,0.611677,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,charles-leclerc,Charles Leclerc,ferrari,7,70,7,0,7,1192.596972,1198.001627,5.404655,0.684211,0.576117,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,lance-stroll,Lance Stroll,aston-martin,8,70,9,0,8,1086.511819,1096.001047,9.489228,0.631579,0.441794,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,fernando-alonso,Fernando Alonso,alpine,9,70,8,0,9,1042.27724,1051.903824,9.626585,0.578947,0.386416,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,yuki-tsunoda,Yuki Tsunoda,alphatauri,10,70,11,0,10,1007.034317,1016.166991,9.132674,0.526316,0.343662,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,kimi-raikkonen,Kimi Räikkönen,alfa-romeo,11,70,18,0,11,1046.135664,1050.260754,4.125089,0.473684,0.391182,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,sebastian-vettel,Sebastian Vettel,aston-martin,12,70,14,0,12,1167.472214,1161.29177,-6.180444,0.421053,0.544662,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,daniel-ricciardo,Daniel Ricciardo,mclaren,13,70,13,0,13,1230.259462,1217.572728,-12.686734,0.368421,0.622156,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,esteban-ocon,Esteban Ocon,alpine,14,70,17,0,14,1107.060399,1099.455251,-7.605148,0.315789,0.467892,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,antonio-giovinazzi,Antonio Giovinazzi,alfa-romeo,15,70,15,0,15,995.704874,992.349244,-3.35563,0.263158,0.33027,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,mick-schumacher,Mick Schumacher,haas,16,69,19,0,16,951.363376,947.894792,-3.468584,0.210526,0.279898,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,nicholas-latifi,Nicholas Latifi,williams,17,68,16,0,17,904.44801,900.803393,-3.644617,0.157895,0.230787,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,nikita-mazepin,Nikita Mazepin,haas,18,68,20,0,18,932.822027,925.0886,-7.733426,0.105263,0.259932,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,george-russell,George Russell,williams,DNF,36,10,1,19,937.390683,926.782949,-10.607734,0.052632,0.264786,50.0,20
2021,8,2021-06-27,styria,Formula 1 BWT Grosser Preis der Steiermark 2021,1043,pierre-gasly,Pierre Gasly,alphatauri,DNF,1,6,1,20,1173.035247,1145.45198,-27.583267,0.0,0.551665,50.0,20
