Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Héctor Rebaque,4,Nelson Piquet,1
Ferrari,2,6,Gilles Villeneuve,7,Didier Pironi,5
McLaren,3,4,John Watson,10,Andrea de Cesaris,6
Williams,4,3,Alan Jones,12,Carlos Reutemann,3
Arrows,5,2,,,Riccardo Patrese,2
Renault,6,1,,,René Arnoux,8
Ensign,7,0,,,Marc Surer,9
Theodore,8,0,,,Patrick Tambay,11
ATS,9,0,,,Slim Borgudd,13
