Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Lorenzo Bandini,3,Phil Hill,2
Cooper,2,6,,,Bruce McLaren,1
Lola,3,4,,,John Surtees,4
Porsche,4,3,,,Jo Bonnier,5
BRM,5,2,,,Graham Hill,6
Lotus,6,1,,,Jack Brabham,8
