Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Cooper,1,9,Tony Maggs,3,Bruce McLaren,2
Lotus,2,6,Neville Lederle,6,Innes Ireland,5
BRM,3,4,Richie Ginther,7,Graham Hill,1
Brabham,4,3,,,Jack Brabham,4
Porsche,5,2,,,Carel Godin de Beaufort,11
