Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Brabham,1,9,Carlos Pace,2,Carlos Reutemann,1
McLaren,2,6,Jochen Mass,7,Emerson Fittipaldi,4
Lola,3,4,Rolf Stommelen,12,Graham Hill,8
Hesketh,4,3,,,James Hunt,3
Tyrrell,5,2,,,Patrick Depailler,6
BRM,6,1,,,Chris Amon,9
Shadow,7,0,,,Jean-Pierre Jarier,10
Ferrari,8,0,,,Clay Regazzoni,11
