Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Jacky Ickx,5,Ronnie Peterson,4
Shadow,2,6,Jean-Pierre Jarier,8,Tom Pryce,6
Brabham,3,4,Carlos Pace,12,Carlos Reutemann,3
March,4,3,Vittorio Brambilla,13,Hans-Joachim Stuck,7
Ferrari,5,2,,,Clay Regazzoni,1
Tyrrell,6,1,,,Jody Scheckter,2
Lola,7,0,,,Graham Hill,9
BRM,8,0,,,Henri Pescarolo,10
Surtees,9,0,,,Derek Bell,11
Token,10,0,,,Ian Ashley,14
McLaren,11,0,,,Mike Hailwood,15
