Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lola,1,9,Guy Edwards,8,Graham Hill,7
Tyrrell,2,6,Patrick Depailler,9,Jody Scheckter,2
Lotus,3,4,,,Ronnie Peterson,1
Shadow,4,3,,,Jean-Pierre Jarier,3
Ferrari,5,2,,,Clay Regazzoni,4
McLaren,6,1,,,Emerson Fittipaldi,5
Brabham,7,0,,,John Watson,6
