Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Mike Hailwood,5,Emerson Fittipaldi,1
Lotus,2,6,Ronnie Peterson,6,Jacky Ickx,3
Tyrrell,3,4,Jody Scheckter,13,Patrick Depailler,8
BRM,4,3,Henri Pescarolo,14,Jean-Pierre Beltoise,10
Brabham,5,2,Richard Robarts,15,Carlos Reutemann,7
Surtees,6,1,Jochen Mass,17,Carlos Pace,4
Ferrari,7,0,,,Clay Regazzoni,2
March,8,0,,,James Hunt,9
Lola,9,0,,,Graham Hill,11
