Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Clay Regazzoni,3,Niki Lauda,2
McLaren,2,6,Mike Hailwood,4,Denny Hulme,1
BRM,3,4,Henri Pescarolo,9,Jean-Pierre Beltoise,5
Brabham,4,3,John Watson,12,Carlos Reutemann,7
Tyrrell,5,2,,,Patrick Depailler,6
March,6,1,,,Howden Ganley,8
Lola,7,0,,,Guy Edwards,11
Lotus,8,0,,,Ronnie Peterson,13
