Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Clay Regazzoni,2,Niki Lauda,1
McLaren,2,6,Mike Hailwood,4,Emerson Fittipaldi,3
Tyrrell,3,4,Patrick Depailler,6,Jody Scheckter,5
Brabham,4,3,Rikky von Opel,9,John Watson,7
Lotus,5,2,Jacky Ickx,11,Ronnie Peterson,8
March,6,1,,,Vittorio Brambilla,10
