Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Patrick Tambay,2,René Arnoux,1
Toleman,2,6,Bruno Giacomelli,13,Derek Warwick,4
Arrows,3,4,Thierry Boutsen,14,Marc Surer,8
McLaren,4,3,,,John Watson,3
Alfa Romeo,5,2,,,Mauro Baldi,5
Tyrrell,6,1,,,Michele Alboreto,6
Spirit,7,0,,,Stefan Johansson,7
Brabham,8,0,,,Riccardo Patrese,9
Ligier,9,0,,,Raul Boesel,10
Osella,10,0,,,Corrado Fabi,11
Theodore,11,0,,,Roberto Guerrero,12
