Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,René Arnoux,3,Patrick Tambay,1
Williams,2,6,Jacques Laffite,7,Keke Rosberg,4
Arrows,3,4,Chico Serra,8,Marc Surer,6
Renault,4,3,,,Alain Prost,2
McLaren,5,2,,,John Watson,5
Ligier,6,1,,,Raul Boesel,9
Alfa Romeo,7,0,,,Mauro Baldi,10
ATS,8,0,,,Manfred Winkelhock,11
Lotus,9,0,,,Nigel Mansell,12
