Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
McLaren,1,9,Niki Lauda,2,John Watson,1
Tyrrell,2,6,Michele Alboreto,9,Danny Sullivan,8
Ferrari,3,4,,,René Arnoux,3
Williams,4,3,,,Jacques Laffite,4
Arrows,5,2,,,Marc Surer,5
Theodore,6,1,,,Johnny Cecotto,6
Ligier,7,0,,,Raul Boesel,7
Brabham,8,0,,,Riccardo Patrese,10
Renault,9,0,,,Alain Prost,11
Lotus,10,0,,,Nigel Mansell,12
