year,round,date,grandPrixId,officialName,careerRaceNumber,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,carlos-reutemann,Carlos Reutemann,ferrari,1,80,1,0,1,1195.287366,1212.045451,16.758086,1.0,0.664838,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,mario-andretti,Mario Andretti,lotus,2,80,4,0,2,1177.871963,1194.02519,16.153227,0.965517,0.642453,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,patrick-depailler,Patrick Depailler,tyrrell,3,80,12,0,3,1171.695065,1186.528177,14.833112,0.931034,0.634372,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,ronnie-peterson,Ronnie Peterson,lotus,4,80,6,0,4,1092.730621,1111.237646,18.507025,0.896552,0.526411,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,jacques-laffite,Jacques Laffite,ligier,5,80,14,0,5,1143.582331,1156.846317,13.263986,0.862069,0.596789,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,riccardo-patrese,Riccardo Patrese,arrows,6,79,9,0,6,1075.884239,1092.126015,16.241776,0.827586,0.502751,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,alan-jones,Alan Jones,williams,7,79,8,0,7,1144.268933,1154.038046,9.769112,0.793103,0.597721,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,emerson-fittipaldi,Emerson Fittipaldi,fittipaldi,8,79,15,0,8,1081.903276,1094.273754,12.370477,0.758621,0.511211,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,rolf-stommelen,Rolf Stommelen,arrows,9,79,18,0,9,1066.496758,1078.226009,11.729251,0.724138,0.489553,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,clay-regazzoni,Clay Regazzoni,shadow,10,79,20,0,10,1067.306383,1077.254594,9.948211,0.689655,0.490691,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,jean-pierre-jarier,Jean-Pierre Jarier,ats-wheels,11,75,19,0,11,1051.086263,1060.448913,9.362651,0.655172,0.467919,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,patrick-tambay,Patrick Tambay,mclaren,12,74,11,0,12,1040.98695,1049.331792,8.344841,0.62069,0.453793,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,jody-scheckter,Jody Scheckter,wolf,DNF,59,10,1,13,1204.462784,1199.954202,-4.508583,0.586207,0.676379,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,vittorio-brambilla,Vittorio Brambilla,surtees,DNF,50,17,1,14,1071.123752,1073.90708,2.783328,0.551724,0.496058,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,jean-pierre-jabouille,Jean-Pierre Jabouille,renault,DNF,43,13,1,15,965.078258,973.391288,8.313029,0.517241,0.350981,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,gilles-villeneuve,Gilles Villeneuve,ferrari,DNF,38,2,1,16,1034.161051,1036.084982,1.923931,0.482759,0.44428,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,niki-lauda,Niki Lauda,brabham,DNF,27,3,1,17,1284.409915,1268.415891,-15.994023,0.448276,0.768156,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,didier-pironi,Didier Pironi,tyrrell,DNF,25,22,1,18,1045.355732,1043.050535,-2.305197,0.413793,0.459897,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,arturo-merzario,Arturo Merzario,merzario,DNF,17,21,1,19,890.117337,896.076305,5.958968,0.37931,0.260131,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,jochen-mass,Jochen Mass,ats-wheels,DNF,11,16,1,20,1138.486638,1126.235352,-12.251285,0.344828,0.589853,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,john-watson,John Watson,brabham,DNF,9,5,1,21,1087.870935,1077.408523,-10.462412,0.310345,0.519593,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,james-hunt,James Hunt,mclaren,DNF,5,7,1,22,1175.595854,1157.414792,-18.181062,0.275862,0.639483,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,danny-ongais,Danny Ongais,shadow,DNPQ,,,1,23,992.487379,982.610824,-9.876555,0.189655,0.387186,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,derek-daly,Derek Daly,hesketh,DNPQ,,,1,24,1000.0,989.616669,-10.383331,0.189655,0.397322,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,hector-rebaque,Héctor Rebaque,lotus,DNPQ,,,1,25,950.873378,943.717673,-7.155705,0.189655,0.332769,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,keke-rosberg,Keke Rosberg,theodore,DNPQ,,,1,26,992.051635,982.204346,-9.847289,0.189655,0.386601,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,brett-lunger,Brett Lunger,mclaren,DNQ,,,2,27,1053.162128,1033.931015,-19.231113,0.086207,0.470829,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,lamberto-leoni,Lamberto Leoni,ensign,DNQ,,,2,28,944.48744,932.561791,-11.92565,0.086207,0.32472,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,hans-joachim-stuck,Hans-Joachim Stuck,shadow,DNS,,,2,29,1057.946264,1034.931272,-23.014992,0.017241,0.477541,50.0,30
1978,4,1978-04-02,united-states-west,1978 Long Beach Grand Prix,301,rupert-keegan,Rupert Keegan,surtees,DNS,,,2,30,1030.878614,1009.754798,-21.123815,0.017241,0.439718,50.0,30
