Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Jacques Villeneuve,2,Damon Hill,1
Benetton,2,6,,,Jean Alesi,3
Jordan,3,4,,,Rubens Barrichello,4
Ferrari,4,3,,,Eddie Irvine,5
Footwork,5,2,,,Jos Verstappen,6
McLaren,6,1,,,David Coulthard,7
Ligier,7,0,,,Olivier Panis,8
Sauber,8,0,,,Johnny Herbert,9
Forti,9,0,,,Andrea Montermini,10
