Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Eddie Irvine,4,Michael Schumacher,2
Benetton,2,6,Jean Alesi,6,Gerhard Berger,3
Williams,3,4,Jacques Villeneuve,11,Damon Hill,1
Jordan,4,3,,,Rubens Barrichello,5
Ligier,5,2,,,Pedro Diniz,7
McLaren,6,1,,,Mika Häkkinen,8
Minardi,7,0,,,Pedro Lamy,9
Forti,8,0,,,Luca Badoer,10
