Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,,,Michael Schumacher,1
Benetton,2,6,,,Jean Alesi,2
Williams,3,4,,,Jacques Villeneuve,3
Sauber,4,3,,,Heinz-Harald Frentzen,4
McLaren,5,2,,,Mika Häkkinen,5
Ligier,6,1,,,Pedro Diniz,6
