Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,2,Michael Schumacher,1
McLaren,2,6,David Coulthard,7,Kimi Räikkönen,6
BAR,3,4,,,Takuma Sato,3
Renault,4,3,,,Jarno Trulli,4
Toyota,5,2,,,Olivier Panis,5
Minardi,6,1,,,Zsolt Baumgartner,8
Sauber,7,0,,,Giancarlo Fisichella,9
