Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Rubens Barrichello,2,Michael Schumacher,1
BAR,2,6,Takuma Sato,5,Jenson Button,3
Renault,3,4,Fernando Alonso,6,Jarno Trulli,4
Toyota,4,3,Cristiano da Matta,10,Olivier Panis,9
Sauber,5,2,Felipe Massa,12,Giancarlo Fisichella,11
Williams,6,1,Juan Pablo Montoya,13,Ralf Schumacher,7
Jaguar,7,0,Christian Klien,14,Mark Webber,8
Jordan,8,0,Giorgio Pantano,16,Nick Heidfeld,15
Minardi,9,0,,,Gianmaria Bruni,17
