Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Red Bull,1,9,Sebastian Vettel,2,Mark Webber,1
Ferrari,2,6,Fernando Alonso,6,Felipe Massa,4
Force India,3,4,Vitantonio Liuzzi,9,Adrian Sutil,8
Toro Rosso,4,3,Jaime Alguersuari,11,Sébastien Buemi,10
Mercedes,5,2,Michael Schumacher,12,Nico Rosberg,7
Renault,6,1,Vitaly Petrov,13,Robert Kubica,3
McLaren,7,0,,,Lewis Hamilton,5
HRT,8,0,,,Karun Chandhok,14
Lotus Racing,9,0,,,Jarno Trulli,15
