Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Felipe Massa,2,Fernando Alonso,1
Mercedes,2,6,Michael Schumacher,6,Nico Rosberg,5
McLaren,3,4,Jenson Button,7,Lewis Hamilton,3
Red Bull,4,3,Mark Webber,8,Sebastian Vettel,4
Force India,5,2,Adrian Sutil,12,Vitantonio Liuzzi,9
Williams,6,1,Nico Hülkenberg,14,Rubens Barrichello,10
Toro Rosso,7,0,Sébastien Buemi,16,Jaime Alguersuari,13
Lotus Racing,8,0,Jarno Trulli,17,Heikki Kovalainen,15
Renault,9,0,,,Robert Kubica,11
