Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Luigi Villoresi,3,Alberto Ascari,2
Talbot-Lago,2,6,Yves Giraud-Cabantous,5,Louis Rosier,4
Alfa Romeo,3,4,Juan Manuel Fangio,9,Nino Farina,1
