Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Alfa Romeo,1,9,Juan Manuel Fangio,1,Luigi Fagioli,1
Ferrari,2,6,Alberto Ascari,2,José Froilán González,2
Talbot-Lago,3,4,Yves Giraud-Cabantous,7,Louis Chiron,6
