Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Luigi Villoresi,3,José Froilán González,1
Alfa Romeo,2,6,Felice Bonetto,4,Juan Manuel Fangio,2
BRM,3,4,Peter Walker,7,Reg Parnell,5
ERA,4,3,Bob Gerard,11,Brian Shawe-Taylor,8
Talbot-Lago,5,2,Duncan Hamilton,12,Louis Rosier,10
