Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,José Froilán González,3,Alberto Ascari,1
Talbot-Lago,2,6,Pierre Levegh,9,Louis Rosier,8
Alfa Romeo,3,4,,,Juan Manuel Fangio,2
Simca-Gordini,4,3,,,Robert Manzon,7
