Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Williams,1,9,Nelson Piquet,3,Nigel Mansell,1
Ferrari,2,6,Stefan Johansson,6,Michele Alboreto,5
Lotus,3,4,Johnny Dumfries,9,Ayrton Senna,4
Arrows,4,3,Christian Danner,11,Thierry Boutsen,10
McLaren,5,2,,,Alain Prost,2
Ligier,6,1,,,René Arnoux,7
Benetton,7,0,,,Teo Fabi,8
Zakspeed,8,0,,,Jonathan Palmer,12
Osella,9,0,,,Allen Berg,13
