Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ligier,1,9,René Arnoux,4,Jacques Laffite,3
Tyrrell,2,6,Philippe Streiff,7,Martin Brundle,5
Lotus,3,4,Johnny Dumfries,9,Ayrton Senna,2
Benetton,4,3,Teo Fabi,10,Gerhard Berger,6
Williams,5,2,,,Nelson Piquet,1
Brabham,6,1,,,Elio de Angelis,8
