Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Nino Farina,2,Alberto Ascari,1
Maserati,2,6,José Froilán González,3,Felice Bonetto,3
Gordini,3,4,,,Maurice Trintignant,6
HWM,4,3,,,Peter Collins,8
Connaught,5,2,,,Stirling Moss,9
