Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Luigi Villoresi,2,Alberto Ascari,1
Maserati,2,6,Oscar Alfredo Gálvez,5,José Froilán González,3
Gordini,3,4,Maurice Trintignant,7,Jean Behra,6
Cooper,4,3,Alan Brown,9,John Barber,8
