Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,Nino Farina,3,Alberto Ascari,1
Maserati,2,6,José Froilán González,4,Juan Manuel Fangio,2
Cooper,3,4,Peter Whitehead,9,Ken Wharton,8
Connaught,4,3,,,Birabongse Bhanudej,7
