Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Kurtis Kraft,1,9,Art Cross,2,Bill Vukovich,1
Kuzma,2,6,Chuck Stevenson,9,Tony Bettenhausen,9
Stevens,3,4,Andy Linden,33,Ernie McCoy,8
Schroeder,4,3,,,Jimmy Bryan,14
Turner,5,2,,,Mike Nazaruk,21
Lesovsky,6,1,,,Duane Carter,24
Watson,7,0,,,Don Freeland,27
Bromme,8,0,,,Bob Scott,31
Del Roy,9,0,,,Johnny Thomson,32
