Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Maserati,1,9,Roberto Mieres,4,Luigi Musso,2
Mercedes,2,6,Karl Kling,5,Juan Manuel Fangio,3
Ferrari,3,4,,,Mike Hawthorn,1
