Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Ferrari,1,9,José Froilán González,3,Nino Farina,2
Maserati,2,6,Harry Schell,6,Juan Manuel Fangio,1
Gordini,3,4,,,Élie Bayol,5
