Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Lotus,1,9,Mario Andretti,5,Gunnar Nilsson,3
McLaren,2,6,Jochen Mass,7,James Hunt,4
Surtees,3,4,Brett Lunger,10,Henri Pescarolo,9
Penske,4,3,,,John Watson,1
Ligier,5,2,,,Jacques Laffite,2
March,6,1,,,Ronnie Peterson,6
Hesketh,7,0,,,Harald Ertl,8
Tyrrell,8,0,,,Alessandro Pesenti-Rossi,11
Brabham,9,0,,,Lella Lombardi,12
