Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Tyrrell,1,9,Jody Scheckter,5,Patrick Depailler,2
Ferrari,2,6,Clay Regazzoni,7,Niki Lauda,1
Wolf-Williams,3,4,Renzo Zorzi,9,Jacky Ickx,8
Brabham,4,3,Carlos Reutemann,12,Carlos Pace,10
Fittipaldi,5,2,Emerson Fittipaldi,13,Ingo Hoffmann,11
March,6,1,Lella Lombardi,14,Hans-Joachim Stuck,4
Shadow,7,0,,,Tom Pryce,3
McLaren,8,0,,,Jochen Mass,6
