Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Tyrrell,1,9,Patrick Depailler,3,Jody Scheckter,2
Shadow,2,6,Jean-Pierre Jarier,8,Tom Pryce,7
Ferrari,3,4,Clay Regazzoni,14,Niki Lauda,1
March,4,3,,,Hans-Joachim Stuck,4
McLaren,5,2,,,Jochen Mass,5
Fittipaldi,6,1,,,Emerson Fittipaldi,6
Brabham,7,0,,,Carlos Pace,9
Penske,8,0,,,John Watson,10
Wolf-Williams,9,0,,,Michel Leclère,11
Ligier,10,0,,,Jacques Laffite,12
Ensign,11,0,,,Chris Amon,13
