Équipe,Rang,Points,Deuxième Pilote,Position du Deuxième Pilote,Premier Pilote,Position du Premier Pilote
Tyrrell,1,9,Patrick Depailler,7,Jody Scheckter,5
McLaren,2,6,Jochen Mass,9,James Hunt,1
Shadow,3,4,Jean-Pierre Jarier,10,Tom Pryce,4
Surtees,4,3,Henri Pescarolo,11,Alan Jones,8
Ferrari,5,2,,,Clay Regazzoni,2
Lotus,6,1,,,Mario Andretti,3
March,7,0,,,Vittorio Brambilla,6
Hesketh,8,0,,,Rolf Stommelen,12
